"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p10,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p15,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p20,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p5,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p50,0,17.5
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p7,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,49
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,32
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p10,0,9.9
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p15,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p20,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p5,0,9.45
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p50,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p7,0,9.63
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,23
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p10,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p15,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p20,0,11.2
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p5,0,9.65
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p50,0,45
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",p7,0,9.91
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,20
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":85},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,14
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p10,0,40
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p15,0,43.4
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p20,0,45
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p5,0,40
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p50,0,50
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p7,0,40
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,118
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,40
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p10,0,52
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p15,0,60
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p20,0,60
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p5,0,50
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p50,0,71.5
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p7,0,50
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,148
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,37
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p10,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p15,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p20,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p5,0,9.4
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p50,0,11
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",p7,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,89
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,49
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":81},{""key"":""corrupted""},{""key"":""split""}]",p10,0,35
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":81},{""key"":""corrupted""},{""key"":""split""}]",p15,0,35
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":81},{""key"":""corrupted""},{""key"":""split""}]",p20,0,35
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":81},{""key"":""corrupted""},{""key"":""split""}]",p5,0,35
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":81},{""key"":""corrupted""},{""key"":""split""}]",p50,0,49
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":81},{""key"":""corrupted""},{""key"":""split""}]",p7,0,35
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":81},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,15
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":81},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,11
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":80},{""key"":""corrupted""},{""key"":""split""}]",p10,0,39
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":80},{""key"":""corrupted""},{""key"":""split""}]",p15,0,43.5
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":80},{""key"":""corrupted""},{""key"":""split""}]",p20,0,45.8
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":80},{""key"":""corrupted""},{""key"":""split""}]",p5,0,34.5
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":80},{""key"":""corrupted""},{""key"":""split""}]",p50,0,50
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":80},{""key"":""corrupted""},{""key"":""split""}]",p7,0,36.3
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":80},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,8
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":80},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,7
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":76},{""key"":""corrupted""},{""key"":""split""}]",p10,0,34
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":76},{""key"":""corrupted""},{""key"":""split""}]",p15,0,36
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":76},{""key"":""corrupted""},{""key"":""split""}]",p20,0,38
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":76},{""key"":""corrupted""},{""key"":""split""}]",p5,0,32
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":76},{""key"":""corrupted""},{""key"":""split""}]",p50,0,45
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":76},{""key"":""corrupted""},{""key"":""split""}]",p7,0,32.8
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":76},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,7
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":76},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,5
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p10,0,31.6
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p15,0,33.6
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p20,0,36.8
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p5,0,30.8
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p50,0,50
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p7,0,31.12
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,13
"black scythe mercenaries logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,9
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p10,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p15,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p20,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p5,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p50,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",p7,0,10
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,9
"druids of the broken circle logbook",logbook,"[{""key"":""ilvl"",""value"":82},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,8
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted"",""value"":true},{""key"":""split""}]",p10,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted"",""value"":true},{""key"":""split""}]",p15,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted"",""value"":true},{""key"":""split""}]",p20,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted"",""value"":true},{""key"":""split""}]",p5,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted"",""value"":true},{""key"":""split""}]",p50,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted"",""value"":true},{""key"":""split""}]",p7,0,10
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted"",""value"":true},{""key"":""split""}]",totalQuantity,0,7
"order of the chalice logbook",logbook,"[{""key"":""ilvl"",""value"":83},{""key"":""corrupted"",""value"":true},{""key"":""split""}]",totalValidListings,0,7
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p10,0,60
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p15,0,60
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p20,0,64
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p5,0,52.5
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p50,0,70
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",p7,0,57.5
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",totalQuantity,0,81
"knights of the sun logbook",logbook,"[{""key"":""ilvl"",""value"":84},{""key"":""corrupted""},{""key"":""split""}]",totalValidListings,0,26
