"magnum opus",card,"[]",p10,0,9.5
"magnum opus",card,"[]",p15,0,11.75
"magnum opus",card,"[]",p20,0,14
"magnum opus",card,"[]",p5,0,7.25
"magnum opus",card,"[]",p50,0,25
"magnum opus",card,"[]",p7,0,8.15
"magnum opus",card,"[]",totalQuantity,0,8
"magnum opus",card,"[]",totalValidListings,0,6
"divine beauty",card,"[]",p10,0,122
"divine beauty",card,"[]",p15,0,123
"divine beauty",card,"[]",p20,0,124
"divine beauty",card,"[]",p5,0,121
"divine beauty",card,"[]",p50,0,125
"divine beauty",card,"[]",p7,0,121.4
"divine beauty",card,"[]",totalQuantity,0,7
"divine beauty",card,"[]",totalValidListings,0,5
"the watcher",card,"[]",p10,0,2
"the watcher",card,"[]",p15,0,2
"the watcher",card,"[]",p20,0,2
"the watcher",card,"[]",p5,0,2
"the watcher",card,"[]",p50,0,5
"the watcher",card,"[]",p7,0,2
"the watcher",card,"[]",totalQuantity,0,10
"the watcher",card,"[]",totalValidListings,0,5
"the witch",card,"[]",p10,0,1.8
"the witch",card,"[]",p15,0,2.2
"the witch",card,"[]",p20,0,2.6
"the witch",card,"[]",p5,0,1.4
"the witch",card,"[]",p50,0,5
"the witch",card,"[]",p7,0,1.56
"the witch",card,"[]",totalQuantity,0,28
"the witch",card,"[]",totalValidListings,0,5
"the hunger",card,"[]",p10,0,219.85
"the hunger",card,"[]",p15,0,220.425
"the hunger",card,"[]",p20,0,221
"the hunger",card,"[]",p5,0,219.275
"the hunger",card,"[]",p50,0,224.2
"the hunger",card,"[]",p7,0,219.505
"the hunger",card,"[]",totalQuantity,0,9
"the hunger",card,"[]",totalValidListings,0,6
"the return of the rat",card,"[]",p10,0,7.800000000000001
"the return of the rat",card,"[]",p15,0,9.2
"the return of the rat",card,"[]",p20,0,10.6
"the return of the rat",card,"[]",p5,0,6.4
"the return of the rat",card,"[]",p50,0,15
"the return of the rat",card,"[]",p7,0,6.96
"the return of the rat",card,"[]",totalQuantity,0,16
"the return of the rat",card,"[]",totalValidListings,0,5
"eternal bonds",card,"[]",p10,0,30
"eternal bonds",card,"[]",p15,0,30
"eternal bonds",card,"[]",p20,0,30
"eternal bonds",card,"[]",p5,0,30
"eternal bonds",card,"[]",p50,0,42.5
"eternal bonds",card,"[]",p7,0,30
"eternal bonds",card,"[]",totalQuantity,0,9
"eternal bonds",card,"[]",totalValidListings,0,6
"the patient",card,"[]",p10,0,11.4
"the patient",card,"[]",p15,0,12.05
"the patient",card,"[]",p20,0,12.4
"the patient",card,"[]",p5,0,10.7
"the patient",card,"[]",p50,0,14
"the patient",card,"[]",p7,0,10.98
"the patient",card,"[]",totalQuantity,0,12
"the patient",card,"[]",totalValidListings,0,8
